ID,gender,eventNum,order,partnerID,match,int_corr,samerace,partnerAge,partnerRace,parterPrefAttractive,partnerPrefSincere,partnerPrefIntelligent,partnerPrefFun,partnerPrefAmbitious,partnerPrefSharedInterests,partnerDecision,pRatingAttractive,pRatingSincere,pRatingIntelligent,pRatingFun,pRatingAmbitious,pRatingSharedInterests,pLike,pChanceYes,pMetBefore,age,field,field_cd,race,imprace,imprelig,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
310,1,12,4,304,0,0.07,1,28,2,5,20,25,25,15,10,0,8,7,9,2,6,0,3,3,2,25,Computer Science,5,2,7,8,24,15,20,20,8,13,21,17,16,15,13,18,7,6,8,7,4
310,1,12,11,305,0,0.19,0,29,4,10,47,16,12,3,12,1,8,7,8,6,6,5,7,7,2,25,Computer Science,5,2,7,8,24,15,20,20,8,13,21,17,16,15,13,18,7,6,8,7,4
310,1,12,5,306,0,0.1,0,22,4,16,20,19,16,18,11,0,7,6,6,6,6,5,6,5,2,25,Computer Science,5,2,7,8,24,15,20,20,8,13,21,17,16,15,13,18,7,6,8,7,4
310,1,12,6,307,0,-0.21,0,27,4,10,20,20,15,20,15,0,4,6,6,4,4,3,4,3,2,25,Computer Science,5,2,7,8,24,15,20,20,8,13,21,17,16,15,13,18,7,6,8,7,4
311,1,12,11,294,0,-0.03,1,30,4,20,20,35,5,10,10,0,6,6,6,5,8,2,6,1,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,10,295,0,0.19,0,30,2,10,18,20,16,16,20,1,7,7,,7,,,7,5,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,3,296,0,-0.34,0,28,2,15,20,35,15,5,10,0,7,6,6,5,3,5,2,1,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,2,297,0,-0.06,0,21,2,25,25,15,15,10,10,0,5,9,9,7,9,8,5,8,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,5,298,0,0,0,22,2,10,30,20,10,15,15,1,8,9,9,9,9,8,9,7,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,9,299,0,-0.17,1,24,4,10,40,10,20,10,10,1,10,9,9,9,9,9,9,8,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,12,300,0,0.22,0,35,2,15,20,25,15,15,10,0,7,10,9,9,8,9,9,8,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,8,301,1,0.17,0,34,2,20,20,20,20,10,10,1,7,8,9,7,9,6,7,6,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,4,302,0,0.24,0,21,2,50,5,20,10,5,10,1,7,9,,8,,7,7,8,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,7,303,0,0.43,0,33,2,20,25,25,10,15,5,0,8,7,8,8,8,6,7,6,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,13,304,0,0.31,0,28,2,5,20,25,25,15,10,0,7,7,7,5,7,5,5,5,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,6,305,0,0.03,1,29,4,10,47,16,12,3,12,1,9,8,8,6,6,7,8,7,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,14,306,0,0,1,22,4,16,20,19,16,18,11,1,8,8,7,8,7,6,8,6,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
311,1,12,1,307,0,0.28,1,27,4,10,20,20,15,20,15,1,7.5,8,8,7,7,5.5,7,5,2,29,Finance/Economics,8,4,1,1,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3
312,1,12,5,294,0,0.17,0,30,4,20,20,35,5,10,10,0,6,8,7,7,7,7,8,4,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,4,295,0,0.33,1,30,2,10,18,20,16,16,20,0,5,7,7,7,7,7,6,6,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,11,296,0,-0.06,1,28,2,15,20,35,15,5,10,0,6,6,6,6,4,5,6,5,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,10,297,0,0.14,1,21,2,25,25,15,15,10,10,0,5,5,5,5,9,6,5,7,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,13,298,0,0.24,1,22,2,10,30,20,10,15,15,1,8,9,9,9,9,7,8,7,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,3,299,0,0.4,0,24,4,10,40,10,20,10,10,1,8,9,9,8,9,10,8,7,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,6,300,0,0.54,1,35,2,15,20,25,15,15,10,1,8,10,9,9,9,10,9,9,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,2,301,0,0.36,1,34,2,20,20,20,20,10,10,0,5,6,8,2,5,6,3,4,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,12,302,0,-0.13,1,21,2,50,5,20,10,5,10,1,10,10,10,10,10,10,10,10,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,1,303,0,0.55,1,33,2,20,25,25,10,15,5,0,6,10,9,8,8,7,7,8,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,7,304,0,0.13,1,28,2,5,20,25,25,15,10,0,7,6,8,3,5,5,5,5,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,14,305,0,0.1,0,29,4,10,47,16,12,3,12,1,7,8,8,8,7,8,8,7,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,8,306,0,-0.21,0,22,4,16,20,19,16,18,11,1,7,8,8,7,7,6,7,6,2,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
312,1,12,9,307,1,0.43,0,27,4,10,20,20,15,20,15,1,7,8,7.5,8,7,7,8,6,,23,Museum Anthropology,15,2,3,1,25,5,30,15,5,20,25,20,10,20,15,10,8,7,7,9,9
313,1,12,13,294,0,0.26,0,30,4,20,20,35,5,10,10,0,5,8,8,7,8,8,8,5,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,12,295,0,0.17,1,30,2,10,18,20,16,16,20,1,7,7,,9,,9,8,7,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,5,296,0,0.08,1,28,2,15,20,35,15,5,10,1,8,8,9,8,7,8,8,1,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,4,297,0,-0.15,1,21,2,25,25,15,15,10,10,0,5,7,7,7,7,7,7,8,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,7,298,0,-0.02,1,22,2,10,30,20,10,15,15,1,8,8,8,8,8,8,8,7,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,11,299,0,0.25,0,24,4,10,40,10,20,10,10,1,8,9,9,8,8,7,8,6,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,14,300,0,0.24,1,35,2,15,20,25,15,15,10,1,9,10,10,10,9,9,10,9,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,10,301,0,0.26,1,34,2,20,20,20,20,10,10,1,7,7,8,8,5,6,8,6,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,6,302,0,0.58,1,21,2,50,5,20,10,5,10,0,6,10,,,,8,5,7,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,9,303,1,0.19,1,33,2,20,25,25,10,15,5,1,7,8,8,8,8,7,8,8,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,1,304,0,0.25,1,28,2,5,20,25,25,15,10,0,6,9,8,7,5,5,6,5,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,8,305,0,0.23,0,29,4,10,47,16,12,3,12,0,7,7,7,6,7,6,7,6,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,2,306,0,-0.18,0,22,4,16,20,19,16,18,11,1,7,8,8,6,6,6,7,6,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
313,1,12,3,307,0,0.36,0,27,4,10,20,20,15,20,15,1,8,9,9,9,8,8,9,7,2,27,Business,8,2,2,3,19,13,18,18,10,22,20,15,15,15,25,10,7,8,8,8,6
314,1,12,14,294,0,0.27,0,30,4,20,20,35,5,10,10,0,4,9,8,5,9,8,8,2,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,13,295,0,0.42,0,30,2,10,18,20,16,16,20,0,6,8,9,5,5,,6,6,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,6,296,0,0.12,0,28,2,15,20,35,15,5,10,0,5,5,6,4,2,2,2,1,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,5,297,0,0.5,0,21,2,25,25,15,15,10,10,0,5,7,7,6,8,6,7,6,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,8,298,0,0.34,0,22,2,10,30,20,10,15,15,0,6,8,8,6,8,6,6,6,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,12,299,0,0.26,0,24,4,10,40,10,20,10,10,0,8,9,8,8,8,7,8,7,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,1,300,0,0.32,0,35,2,15,20,25,15,15,10,0,4,9,10,6,9,2,3,2,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,11,301,0,0.48,0,34,2,20,20,20,20,10,10,0,7,6,7,6,8,6,5,4,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,7,302,0,0.16,0,21,2,50,5,20,10,5,10,0,5,7,10,7,7,6,4,5,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,10,303,0,0.51,0,33,2,20,25,25,10,15,5,0,6,7,9,6,9,6,7,7,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,2,304,0,0.63,0,28,2,5,20,25,25,15,10,0,6,9,10,3,9,4,6,5,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,9,305,0,0.59,0,29,4,10,47,16,12,3,12,1,6,8,9,8,8,6,7,7,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,3,306,0,0.34,0,22,4,16,20,19,16,18,11,0,6,8,7,7,8,6,6,7,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
314,1,12,4,307,0,0.48,0,27,4,10,20,20,15,20,15,0,4,8,8,5,8,4,6,4,2,32,Political Science,13,6,3,1,20,10,30,20,10,10,15,25,10,20,15,15,8,8,8,9,7
315,1,12,1,294,0,0.5,0,30,4,20,20,35,5,10,10,0,6,8,8,6,6,6,7,6,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,14,295,0,0.14,1,30,2,10,18,20,16,16,20,0,7,7,8,6,,,7,7,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,7,296,0,0.27,1,28,2,15,20,35,15,5,10,1,7,8,8,5,5,5,6,5,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,6,297,0,0.34,1,21,2,25,25,15,15,10,10,0,3,5,7,5,9,5,4,5,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,9,298,0,0.47,1,22,2,10,30,20,10,15,15,0,9,8,8,8,8,8,8,8,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,13,299,0,0.76,0,24,4,10,40,10,20,10,10,0,7,7,10,9,9,4,8,6,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,2,300,0,0.77,1,35,2,15,20,25,15,15,10,1,8,10,10,8,7,7,8,9,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,12,301,0,0.54,1,34,2,20,20,20,20,10,10,0,5,6,6,5,6,5,5,4,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,8,302,0,-0.13,1,21,2,50,5,20,10,5,10,1,7,6,6,,6,5,7,8,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,11,303,0,0.58,1,33,2,20,25,25,10,15,5,0,5,6,8,5,8,5,5,6,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,3,304,0,0.51,1,28,2,5,20,25,25,15,10,0,6,8,10,3,8,2,6,5,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,10,305,1,0.53,0,29,4,10,47,16,12,3,12,1,5,9,9,8,7,8,8,7,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,4,306,1,-0.21,0,22,4,16,20,19,16,18,11,1,8,8,8,8,8,6,8,7,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
315,1,12,5,307,0,0.39,0,27,4,10,20,20,15,20,15,0,6.5,8,8,6,7,6.5,6,5,2,27,Environmental Engineering,5,2,1,4,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
316,1,12,3,294,1,0.2,0,30,4,20,20,35,5,10,10,1,8,9,9,9,9,8,8,6,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,2,295,0,0.12,1,30,2,10,18,20,16,16,20,0,5,7,8,9,9,,6,6,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,9,296,1,0.24,1,28,2,15,20,35,15,5,10,1,9,8,8,9,8,8,8,8,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,8,297,1,0.19,1,21,2,25,25,15,15,10,10,1,7,7,7,8,9,7,7,8,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,11,298,0,0.25,1,22,2,10,30,20,10,15,15,1,9,9,9,9,9,9,9,7,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,1,299,1,0.59,0,24,4,10,40,10,20,10,10,1,10,10,10,10,10,8,9,8,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,4,300,1,0.52,1,35,2,15,20,25,15,15,10,1,8,9,9,10,7,10,9,9,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,14,301,0,0.36,1,34,2,20,20,20,20,10,10,0,6,6,7,7,8,4,7,5,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,10,302,0,0.1,1,21,2,50,5,20,10,5,10,1,7,6,6,7,8,,7,6,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,13,303,0,0.48,1,33,2,20,25,25,10,15,5,0,6,7,8,7,8,5,7,7,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,5,304,0,0.41,1,28,2,5,20,25,25,15,10,0,9,8,9,9,9,5,6,5,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,12,305,0,0.38,0,29,4,10,47,16,12,3,12,0,7,5,7,5,9,7,6,6,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,6,306,0,-0.39,0,22,4,16,20,19,16,18,11,1,7,8,8,7,8,6,7,6,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
316,1,12,7,307,1,0.33,0,27,4,10,20,20,15,20,15,1,,7,7,8,7,7,7,5,2,25,Business,8,2,3,3,25,20,15,25,10,5,25,10,20,25,15,5,6,8,7,8,9
317,1,12,7,294,0,0.5,0,30,4,20,20,35,5,10,10,0,8,8,7,7,7,5,7,5,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,6,295,0,0.19,1,30,2,10,18,20,16,16,20,1,8,6,,9,,,8,6,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,13,296,1,0.14,1,28,2,15,20,35,15,5,10,1,8,10,8,9,8,8,8,7,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,12,297,0,0.45,1,21,2,25,25,15,15,10,10,1,8,8,7,7,9,8,7,7,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,1,298,0,0.45,1,22,2,10,30,20,10,15,15,1,9,7,8,7,7,5,7,6,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,5,299,0,0.62,0,24,4,10,40,10,20,10,10,0,8,9,9,9,9,8,9,8,,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,8,300,0,0.79,1,35,2,15,20,25,15,15,10,1,10,9,10,10,9,9,10,9,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,4,301,0,0.67,1,34,2,20,20,20,20,10,10,1,9,8,8,10,5,5,8,5,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,14,302,0,0.12,1,21,2,50,5,20,10,5,10,0,7,10,,,10,,6,6,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,3,303,0,0.56,1,33,2,20,25,25,10,15,5,0,7,7,7,9,8,7,7,,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,9,304,1,0.61,1,28,2,5,20,25,25,15,10,1,7,7,8,10,7,8,9,5,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,2,305,0,0.46,0,29,4,10,47,16,12,3,12,0,8,5,8,9,7,3,7,7,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,10,306,0,-0.1,0,22,4,16,20,19,16,18,11,1,7,8,8,8,8,6,8,6,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
317,1,12,11,307,1,0.31,0,27,4,10,20,20,15,20,15,1,7,6,7,8,5,7,7,6,2,30,MBA,8,2,1,1,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5
318,1,12,4,294,0,-0.25,0,30,4,20,20,35,5,10,10,0,3,8,8,5,7,5,7,2,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,3,295,0,0.04,0,30,2,10,18,20,16,16,20,0,5,9,8,8,8,8,8,5,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,10,296,0,-0.13,0,28,2,15,20,35,15,5,10,0,5,5,5,6,6,8,6,6,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,9,297,0,0.02,0,21,2,25,25,15,15,10,10,0,3,8,8,7,9,9,6,8,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,12,298,0,-0.07,0,22,2,10,30,20,10,15,15,0,6,7,8,6,7,5,6,6,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,2,299,0,0.33,0,24,4,10,40,10,20,10,10,0,7,9,10,9,9,6,7,6,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,5,300,0,0.11,0,35,2,15,20,25,15,15,10,0,7,10,9,7,10,6,6,10,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,1,301,0,0.15,0,34,2,20,20,20,20,10,10,1,5,10,10,5,10,2,6,6,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,11,302,0,0.13,0,21,2,50,5,20,10,5,10,0,7,8,5,,,,4,5,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,14,303,0,0.21,0,33,2,20,25,25,10,15,5,0,5,7,7,6,7,5,6,8,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,6,304,0,0.31,0,28,2,5,20,25,25,15,10,0,5,6,7,3,7,2,6,5,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,13,305,0,0.35,0,29,4,10,47,16,12,3,12,0,4,7,8,5,7,8,5,6,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,7,306,0,0.33,0,22,4,16,20,19,16,18,11,0,5,6,6,5,5,6,5,5,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
318,1,12,8,307,0,0.18,0,27,4,10,20,20,15,20,15,0,4,6,7,6,6,5,5,4,2,29,Business Administration,8,6,1,1,40,30,10,8,2,10,20,20,10,25,15,10,6,10,6,10,10
319,1,12,10,294,0,-0.38,0,30,4,20,20,35,5,10,10,0,2,8,7,8,7,7,5,1,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
319,1,12,9,295,0,-0.02,1,30,2,10,18,20,16,16,20,0,4,8,,5,,,5,6,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
319,1,12,2,296,1,-0.17,1,28,2,15,20,35,15,5,10,1,7,9,9,6,5,5,6,8,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
319,1,12,1,297,1,-0.36,1,21,2,25,25,15,15,10,10,1,3,10,10,8,9,10,7,10,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
319,1,12,4,298,0,-0.26,1,22,2,10,30,20,10,15,15,0,6,7,7,6,7,8,7,7,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
319,1,12,8,299,0,-0.15,0,24,4,10,40,10,20,10,10,0,7,8,8,8,8,8,8,7,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
319,1,12,11,300,1,-0.03,1,35,2,15,20,25,15,15,10,1,8,10,10,10,9,10,9,9,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
319,1,12,7,301,0,-0.11,1,34,2,20,20,20,20,10,10,0,5,6,10,5,6,6,4,5,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
319,1,12,3,302,0,0.37,1,21,2,50,5,20,10,5,10,0,2,10,8,5,,,3,6,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
319,1,12,6,303,0,0.04,1,33,2,20,25,25,10,15,5,0,3,6,5,5,5,4,4,7,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
319,1,12,12,304,0,-0.27,1,28,2,5,20,25,25,15,10,0,3,6,5,5,6,0,5,4,,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
319,1,12,5,305,0,-0.26,0,29,4,10,47,16,12,3,12,0,4,6,7,5,9,6,6,7,2,26,Curriculum and Teaching/Giftedness,9,2,2,4,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
